country,description,points,price,variety,contains_location,country_from_location,keywords
US,"Baking spice and toasted wood add warmth to preserved black cherry and plum flavors in this bold, lushly textured Cabernet Franc. The tannins are quite soft, but the dense fruit profile gives it weight and body.",86,18.0,Cabernet Franc,False,None,"['baking spice', 'toasted wood', 'preserved black cherry', 'plum flavors', 'bold', 'lushly textured', 'Cabernet Franc', 'soft tannins', 'dense fruit profile', 'weight', 'body']"
US,"This extremely limited (47 cases) Syrah is dedicated to the owners' daughter Jaden, who is pictured on the label. Very classy Wahluke Slope fruit sends up citrus, spice, pineapple and lime aromas over bright, sappy raspberry and cherry fruit.",93,55.0,Syrah,True,US,"['limited', 'Syrah', 'Wahluke Slope', 'citrus', 'spice', 'pineapple', 'lime', 'aromas', 'raspberry', 'cherry', 'fruit']"
US,"Bold and striking aromas of mushroom, seaweed and organic funk set this apart from the other Ken Wright vineyard designates. There's plenty of tart, tangy cherry fruit also, though it seems to hit a wall, perhaps due to the recent bottling. This is a wine that could score even higher with additional bottle age.",91,50.0,Pinot Noir,True,US,"['bold aromas', 'mushroom', 'seaweed', 'organic funk', 'tart cherry fruit', 'bottle age']"
US,"This is ripe and pungent, a rich and fruit-driven mix of fig, peach and melon. There are interesting herbal highlights, and more acidity than in the past. The thyme and rosemary streak continues into and through the finish, while the fruit maintains its power and polish, with just the lightest barrel influence perceptible in a kiss of toast.",91,20.0,Sémillon,False,None,"['ripe', 'pungent', 'rich', 'fruit-driven', 'fig', 'peach', 'melon', 'herbal highlights', 'acidity', 'thyme', 'rosemary', 'finish', 'power', 'polish', 'barrel influence', 'toast']"
France,"Clos de la Chapelle surrounds an old chapel in the Morgeot Premier Cru. This 2010 is full, ripe and intense, with yellow fruit and toast flavors that combine with tight acidity to create richness and structure. Complex, concentrated and age worthy.",94,85.0,Chardonnay,True,France,"['Clos de la Chapelle', 'Morgeot Premier Cru', '2010', 'full', 'ripe', 'intense', 'yellow fruit', 'toast flavors', 'tight acidity', 'richness', 'structure', 'complex', 'concentrated', 'age worthy']"
France,"A refined and complex Syrah from the “Grand Cru” of Minervois la Liviniere. Raspberry, blueberry, rosemary and thin mint flesh out the velvety texture, supported by a solid backbone of gripping tannins and balanced acidity. Coffee and cocoa notes develop on the lush, lingering finish.",90,46.0,Syrah,True,France,"['refined', 'complex', 'Syrah', 'Grand Cru', 'Minervois la Liviniere', 'raspberry', 'blueberry', 'rosemary', 'thin mint', 'velvety texture', 'gripping tannins', 'balanced acidity', 'coffee', 'cocoa', 'lush', 'lingering finish']"
US,"Firm and compact, it mixes wild berry, plum and cassis fruits, giving this Cab-dominated blend the sleek appeal of a good St. Emilion, but without the aggressive herbaceousness. There is no obvious new oak here, but lovely suggestions of barrel that never override the superb fruit.",90,50.0,Red Blend,True,France,"['firm', 'compact', 'wild berry', 'plum', 'cassis', 'Cab-dominated blend', 'sleek appeal', 'St. Emilion', 'aggressive herbaceousness', 'new oak', 'suggestions of barrel', 'superb fruit']"
US,"No, that's not a typo. The ??? Vineyard bottling conceals (intentionally) the fruit sources for these grapes, which come from one of Oregon's most expensive and highly-reviewed producers. It's crystal-clear in both appearance and flavor, building upon a cranberry/raspberry base into a potent young wine with expressive purity. A streak of gun metal, often found in consulting winemaker Robert Brittan's own wines, adds a stylish note to the finish.",94,55.0,Pinot Noir,True,US,"['Vineyard', 'fruit sources', 'Oregon', 'expensive', 'highly-reviewed', 'cranberry', 'raspberry', 'potent', 'young wine', 'expressive purity', 'gun metal', 'consulting winemaker', 'Robert Brittan', 'stylish note', 'finish']"
Italy,"Some wines have a personality that makes you want to smile. This is one of them. A big, rich, friendly wine full of fruit that was approachable and easy to drink. It is not particularly serious, nor should it be put down for long aging. But drink it now with a burger or roast chicken and it will give pleasure.",85,29.0,Dolcetto,False,None,"['big', 'rich', 'friendly', 'fruit', 'approachable', 'easy to drink', 'not serious', 'drink now', 'burger', 'roast chicken', 'pleasure']"
Italy,"A bouquet dominated by banana with some spicy vanilla notes and more banana in the mouth. Has more persistence than most Grigios, with a lean, spicy finish. Imported by Opici Import Company.",87,16.0,Pinot Grigio,False,None,"['bouquet', 'banana', 'spicy vanilla', 'persistence', 'Grigios', 'lean', 'spicy finish', 'imported', 'Opici Import Company']"
Italy,"This is a syrupy, rich, meaty wine that opens with impressive intensity and extraction. It's a bruiser and a pleaser that delivers aromas of cherry liqueur, blackberry jam and exotic spice. It's also a masculine, opulent wine that could use a few more years of cellar aging.",91,50.0,Sangiovese Grosso,False,None,"['syrupy', 'rich', 'meaty', 'intensity', 'extraction', 'bruiser', 'pleaser', 'aromas', 'cherry liqueur', 'blackberry jam', 'exotic spice', 'masculine', 'opulent', 'cellar aging']"
US,"A beautiful Chardonnay, notable for its elegant structure. Perfect acidity and just a hint of tannins, much of it from oak barrels, provide the framework for the pineapple and kiwi fruit flavors, enriched with notes of cream and buttered toast.",93,40.0,Chardonnay,False,None,"['Chardonnay', 'elegant structure', 'acidity', 'tannins', 'oak barrels', 'pineapple', 'kiwi', 'cream', 'buttered toast']"
France,"This is a ripe, warm, full-bodied Crémant. It has a creamy, rich mousse, soft citrus and light acidity. The wine is forward, fruity and fresh, lightly tangy at the end.",86,18.0,Sparkling Blend,True,France,"['ripe', 'warm', 'full-bodied', 'Crémant', 'creamy', 'rich mousse', 'soft citrus', 'light acidity', 'forward', 'fruity', 'fresh', 'lightly tangy']"
France,"Fine ripe fruit shows on this full-flavored wine, but there is as much of the vanilla, toast and spice character as there is of the peach note. The texture, though, is all fruit, tight apple skins with final fresh acidity.",93,81.0,Chardonnay,False,None,"['fine ripe fruit', 'full-flavored', 'vanilla', 'toast', 'spice', 'peach', 'texture', 'tight apple skins', 'fresh acidity']"
France,"A ripe and spicy blend of Syrah, Cabernet Sauvignon and Merlot, this has ripe black fruits that are laced with firm, dry tannins. There is a herbal character that gives it an edge.",87,20.0,Red Blend,False,None,"['ripe', 'spicy', 'blend', 'Syrah', 'Cabernet Sauvignon', 'Merlot', 'black fruits', 'firm tannins', 'dry tannins', 'herbal character', 'edge']"
Spain,"Aromas of raw oak, cinnamon, bacon and clove outmuscle fruit on this rough, tannic, scraping 2013. Flavors of toast, chocolate and baking spices push blackberry and black-plum fruit towards an oaky, abrasive finish with rocky tannins and accents of chocolate and cinnamon. Holding this for another couple of years may or may not soften this fierce but tasty RDD.",90,40.0,Tempranillo,False,None,"['aromas', 'raw oak', 'cinnamon', 'bacon', 'clove', 'tannic', 'flavors', 'toast', 'chocolate', 'baking spices', 'blackberry', 'black-plum', 'oaky', 'abrasive finish', 'rocky tannins', 'fierce', 'tasty']"
France,"Ripe and soft, with smooth toast-inspired texture and blackberry fruits on the rich side. It is still young, needing another year to pull firmly together, but its elegance already shows.",89,42.0,Cabernet Franc,False,None,"['ripe', 'soft', 'smooth', 'toast-inspired', 'texture', 'blackberry', 'rich', 'young', 'elegance']"
France,"Even though it is weighty, very full and dense, the wine has a fine balance, with acidity that cuts through the richness.",88,17.0,Bordeaux-style Red Blend,False,None,"['weighty', 'full', 'dense', 'fine balance', 'acidity', 'richness']"
Italy,"Aged in new barriques, this opens with aromas of oak and oak-driven spices and a whiff of savory herbs. The palate is dominated by oak, vanilla and coffee that muffle the dried dark-cherry and mineral flavors. It has a linear quality but lacks fruit richness and is still in the vice-like grip of wood tannins.",87,40.0,Nebbiolo,False,None,"['aged', 'new barriques', 'aromas', 'oak', 'spices', 'savory herbs', 'palate', 'vanilla', 'coffee', 'dried dark-cherry', 'mineral flavors', 'linear quality', 'fruit richness', 'wood tannins']"
France,"This wine manages to combine some of the delicacy and elegance of Margaux with the richness of 2003. Under the direction of Claire Villars (also of Château Ferrière classed growth), there is a confidence in this estate and its vineyards which lie adjacent to Château Margaux. Great acidity and black fruits finish the ensemble.",92,17.0,Bordeaux-style Red Blend,True,France,"['delicacy', 'elegance', 'Margaux', 'richness', '2003', 'Claire Villars', 'Château Ferrière', 'confidence', 'estate', 'vineyards', 'Château Margaux', 'acidity', 'black fruits']"
US,"A bit too oaky and extracted. Trades these winemaker elaborations for the natural subtlety of the grapes. Rich in cherries and raspberries, but heavy-handed. Drink now.",85,35.0,Pinot Noir,False,None,"['oaky', 'extracted', 'natural subtlety', 'rich', 'cherries', 'raspberries', 'heavy-handed', 'drink now']"
France,"This relatively dark-colored rosé features nicely perfumed aromas of fruit blossoms and black cherries, then adds a hint of dark chocolate to the palate. It's fullish, but not heavy, balanced by some lemony notes on the finish.",86,13.0,Rosé,False,None,"['dark-colored', 'rosé', 'perfumed aromas', 'fruit blossoms', 'black cherries', 'dark chocolate', 'fullish', 'balanced', 'lemony notes', 'finish']"
US,"Kind of like Pinot Grigio, in that it's a delicate, unoaked (although leesy) wine with citrusy, figgy flavors and bright, citrusy acidity leading to a slightly sweet finish. It's food-versatile and user-friendly.",85,16.0,Verdelho,False,None,"['Pinot Grigio', 'delicate', 'unoaked', 'leesy', 'citrusy', 'figgy flavors', 'bright acidity', 'slightly sweet finish', 'food-versatile', 'user-friendly']"
US,"Made entirely from Chardonnay, this is the most elegant and delicate of the winery's current bubblies. It's a dry, sophisticated wine, with subtle citrus, peach, apple and yeast flavors. If you've never cellared a sparkling wine, try stashing this away for up to a decade.",90,24.0,Sparkling Blend,False,None,"['Chardonnay', 'elegant', 'delicate', 'dry', 'sophisticated', 'subtle', 'citrus', 'peach', 'apple', 'yeast', 'cellared', 'sparkling wine', 'decade']"
US,"This is tart in acidity and tastes of raspberry jam, with a bubblegum-gassiness reminiscent of Beaujolais. It's easy and refreshing.",83,12.0,Zinfandel,False,None,"['tart', 'acidity', 'raspberry jam', 'bubblegum-gassiness', 'Beaujolais', 'easy', 'refreshing']"
US,"From a mix of vineyards, this tastes of berries, raisins, cooked plums, and baking spices. The tannins are hard and slightly bitter, and there seems to be a hint of residual sugar, perhaps to mitigate the bitterness.",84,22.0,Cabernet Sauvignon,False,None,"['berries', 'raisins', 'cooked plums', 'baking spices', 'tannins', 'bitter', 'residual sugar']"
US,"This is a strong, oaky, ripe Chardonnay, grown on a mountain better known for Cabernet. It's powerful and intense in pineapple tart, pear marmalade, Meyer lemon and lime flavors that have been liberally oaked, and it shows the creamy influence of lees. Not particularly subtle, it's a wine you don't want to drink too cold.",92,38.0,Chardonnay,True,US,"['strong', 'oaky', 'ripe Chardonnay', 'mountain', 'powerful', 'intense', 'pineapple tart', 'pear marmalade', 'Meyer lemon', 'lime flavors', 'creamy influence', 'lees', 'not particularly subtle', 'drink not too cold']"
US,Not much going on in this watery wine. It tastes like alcohol with a few drops of grapefruit juice.,81,11.0,Pinot Grigio,False,None,"['watery', 'wine', 'alcohol', 'grapefruit juice']"
US,"Raw and fresh, with jammy mulberry, blackberry and pepper flavors. A rustic wine for rustic food.",83,10.0,Zinfandel,False,None,"['raw', 'fresh', 'jammy', 'mulberry', 'blackberry', 'pepper', 'rustic', 'food']"
US,"Soft, slightly sweet and simple, this Syrah has fairly modest blackberry, licorice flavors and cola flavors. Drink now.",85,29.0,Syrah,False,None,"['soft', 'slightly sweet', 'simple', 'Syrah', 'blackberry', 'licorice', 'cola', 'drink now']"
US,"Given its modest price and weighty alcohol, this wine should find many admirers. Thick and tannic, it could pass for a heavier red than Pinot Noir, and it offers bulky, rustic fruit flavors, with some heat on the finish.",86,25.0,Pinot Noir,False,None,"['modest price', 'weighty alcohol', 'thick', 'tannic', 'heavier red', 'Pinot Noir', 'bulky', 'rustic fruit flavors', 'heat on the finish']"
